elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date
101,Rohn,Frax,45,"15,12,8,10",4,Le SDROGO CORSE MACABRE,aNv2MXUl3i8,https://www.youtube.com/watch?v=aNv2MXUl3i8,20170531
101,Rohn,Rohn,41,"8,8,10,15",4,Le SDROGO CORSE MACABRE,aNv2MXUl3i8,https://www.youtube.com/watch?v=aNv2MXUl3i8,20170531
101,Rohn,Marza,39,"12,15,0,12",4,Le SDROGO CORSE MACABRE,aNv2MXUl3i8,https://www.youtube.com/watch?v=aNv2MXUl3i8,20170531
101,Rohn,Dread,29,"7,10,12,0",4,Le SDROGO CORSE MACABRE,aNv2MXUl3i8,https://www.youtube.com/watch?v=aNv2MXUl3i8,20170531
101,Rohn,Mollu,25,"10,15,0,0",4,Le SDROGO CORSE MACABRE,aNv2MXUl3i8,https://www.youtube.com/watch?v=aNv2MXUl3i8,20170531
101,Rohn,Gabbo,22,"0,7,7,8",4,Le SDROGO CORSE MACABRE,aNv2MXUl3i8,https://www.youtube.com/watch?v=aNv2MXUl3i8,20170531
102,Rohn,Marza,44,"12,10,10,12",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
102,Rohn,Delux,42,"15,0,12,15",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
102,Rohn,Rohn,35,"10,15,0,10",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
102,Rohn,Blur,34,"0,12,15,7",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
102,Rohn,Gabbo,16,"0,0,8,8",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
103,Dread,Rohn,49,"12,7,15,15",4,TESTACODA VOLANTI SDVOGO COVSE,bw8Fp52I_O8,https://www.youtube.com/watch?v=bw8Fp52I_O8,20151107
103,Dread,Dread,42,"8,12,10,12",4,TESTACODA VOLANTI SDVOGO COVSE,bw8Fp52I_O8,https://www.youtube.com/watch?v=bw8Fp52I_O8,20151107
103,Dread,Frax,34,"7,15,12,0",4,TESTACODA VOLANTI SDVOGO COVSE,bw8Fp52I_O8,https://www.youtube.com/watch?v=bw8Fp52I_O8,20151107
103,Dread,Dread,33,"15,8,0,10",4,TESTACODA VOLANTI SDVOGO COVSE,bw8Fp52I_O8,https://www.youtube.com/watch?v=bw8Fp52I_O8,20151107
104,Gabbo,Delux,55,"15,10,15,15",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
104,Gabbo,Rohn,41,"8,15,6,12",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
104,Gabbo,Gabbo,41,"12,7,12,10",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
104,Gabbo,Frax,37,"10,12,8,7",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
104,Gabbo,Blur,31,"7,8,10,6",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
104,Gabbo,Dread,21,"0,6,7,8",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
105,Gabbo,Rohn,48,"10,8,15,15",4,DELIRIOSTUNT  SDROGO CORSE  GTA V,cBHvpKmjxxQ,https://www.youtube.com/watch?v=cBHvpKmjxxQ,20160807
105,Gabbo,Delux,47,"8,15,12,12",4,DELIRIOSTUNT  SDROGO CORSE  GTA V,cBHvpKmjxxQ,https://www.youtube.com/watch?v=cBHvpKmjxxQ,20160807
105,Gabbo,Gabbo,47,"15,12,10,10",4,DELIRIOSTUNT  SDROGO CORSE  GTA V,cBHvpKmjxxQ,https://www.youtube.com/watch?v=cBHvpKmjxxQ,20160807
105,Gabbo,Dread,22,"12,10,0,0",4,DELIRIOSTUNT  SDROGO CORSE  GTA V,cBHvpKmjxxQ,https://www.youtube.com/watch?v=cBHvpKmjxxQ,20160807
105,Gabbo,LadyHila,0,"0,0,0,0",4,DELIRIOSTUNT  SDROGO CORSE  GTA V,cBHvpKmjxxQ,https://www.youtube.com/watch?v=cBHvpKmjxxQ,20160807
106,Rohn,Rohn,49,"15,12,10,12",4,Le SDROGO CORSE VIETATE AL MONDO,Cjbx4Nhjg-U,https://www.youtube.com/watch?v=Cjbx4Nhjg-U,20170524
106,Rohn,Frax,46,"12,7,12,15",4,Le SDROGO CORSE VIETATE AL MONDO,Cjbx4Nhjg-U,https://www.youtube.com/watch?v=Cjbx4Nhjg-U,20170524
106,Rohn,Dread,40,"10,15,8,7",4,Le SDROGO CORSE VIETATE AL MONDO,Cjbx4Nhjg-U,https://www.youtube.com/watch?v=Cjbx4Nhjg-U,20170524
106,Rohn,Gabbo,25,"0,0,15,10",4,Le SDROGO CORSE VIETATE AL MONDO,Cjbx4Nhjg-U,https://www.youtube.com/watch?v=Cjbx4Nhjg-U,20170524
106,Rohn,Marza,25,"0,10,7,8",4,Le SDROGO CORSE VIETATE AL MONDO,Cjbx4Nhjg-U,https://www.youtube.com/watch?v=Cjbx4Nhjg-U,20170524
106,Rohn,Mollu,8,"0,8,0,0",4,Le SDROGO CORSE VIETATE AL MONDO,Cjbx4Nhjg-U,https://www.youtube.com/watch?v=Cjbx4Nhjg-U,20170524
107,Dread,Delux,52,"12,15,10,15",4,PANTO VOLANTI  Sdrogo Corse,CKT3hBDd50w,https://www.youtube.com/watch?v=CKT3hBDd50w,20160407
107,Dread,Rohn,44,"10,10,12,12",4,PANTO VOLANTI  Sdrogo Corse,CKT3hBDd50w,https://www.youtube.com/watch?v=CKT3hBDd50w,20160407
107,Dread,Dread,38,"15,8,15,0",4,PANTO VOLANTI  Sdrogo Corse,CKT3hBDd50w,https://www.youtube.com/watch?v=CKT3hBDd50w,20160407
107,Dread,Gabbo,20,"8,12,0,0",4,PANTO VOLANTI  Sdrogo Corse,CKT3hBDd50w,https://www.youtube.com/watch?v=CKT3hBDd50w,20160407
108,Rohn,Marza,46,"10,12,12,12",4,IL RE DI GTA SDROGO CORSE MALATE wBstaaard,CU95M-lRi9E,https://www.youtube.com/watch?v=CU95M-lRi9E,20170424
108,Rohn,Rohn,45,"15,15,15,0",4,IL RE DI GTA SDROGO CORSE MALATE wBstaaard,CU95M-lRi9E,https://www.youtube.com/watch?v=CU95M-lRi9E,20170424
108,Rohn,Bstaaard,43,"8,10,10,15",4,IL RE DI GTA SDROGO CORSE MALATE wBstaaard,CU95M-lRi9E,https://www.youtube.com/watch?v=CU95M-lRi9E,20170424
108,Rohn,Dread,20,"12,0,8,0",4,IL RE DI GTA SDROGO CORSE MALATE wBstaaard,CU95M-lRi9E,https://www.youtube.com/watch?v=CU95M-lRi9E,20170424
108,Rohn,Delux,18,"0,8,0,10",4,IL RE DI GTA SDROGO CORSE MALATE wBstaaard,CU95M-lRi9E,https://www.youtube.com/watch?v=CU95M-lRi9E,20170424
109,Dread,Rohn,53,"15,8,15,15",4,Sdrogo Corse VIRALI,D-D2_FDnpjU,https://www.youtube.com/watch?v=D-D2_FDnpjU,20170714
109,Dread,Delux,43,"10,15,8,10",4,Sdrogo Corse VIRALI,D-D2_FDnpjU,https://www.youtube.com/watch?v=D-D2_FDnpjU,20170714
109,Dread,Dread,43,"12,7,12,12",4,Sdrogo Corse VIRALI,D-D2_FDnpjU,https://www.youtube.com/watch?v=D-D2_FDnpjU,20170714
109,Dread,Mollu,20,"0,10,10,0",4,Sdrogo Corse VIRALI,D-D2_FDnpjU,https://www.youtube.com/watch?v=D-D2_FDnpjU,20170714
109,Dread,Marza,19,"0,12,7,0",4,Sdrogo Corse VIRALI,D-D2_FDnpjU,https://www.youtube.com/watch?v=D-D2_FDnpjU,20170714
110,Dread,Bstaaard,57,"15,15,15,12",4,Le Sdrogo Corse ABOMINEVOLI,D5JAV1gRWN4,https://www.youtube.com/watch?v=D5JAV1gRWN4,20170425
110,Dread,Rohn,34,"8,8,10,8",4,Le Sdrogo Corse ABOMINEVOLI,D5JAV1gRWN4,https://www.youtube.com/watch?v=D5JAV1gRWN4,20170425
110,Dread,Dread,34,"12,0,12,10",4,Le Sdrogo Corse ABOMINEVOLI,D5JAV1gRWN4,https://www.youtube.com/watch?v=D5JAV1gRWN4,20170425
110,Dread,Delux,25,"0,10,0,15",4,Le Sdrogo Corse ABOMINEVOLI,D5JAV1gRWN4,https://www.youtube.com/watch?v=D5JAV1gRWN4,20170425
110,Dread,Marza,22,"10,12,0,0",4,Le Sdrogo Corse ABOMINEVOLI,D5JAV1gRWN4,https://www.youtube.com/watch?v=D5JAV1gRWN4,20170425
111,Dread,Gabbo,47,"8,15,12,12",4,SDROGO CORSE XL,DI_oyQI7Mrc,https://www.youtube.com/watch?v=DI_oyQI7Mrc,20160609
111,Dread,Dread,43,"15,12,8,8",4,SDROGO CORSE XL,DI_oyQI7Mrc,https://www.youtube.com/watch?v=DI_oyQI7Mrc,20160609
111,Dread,Mollu,42,"10,10,7,15",4,SDROGO CORSE XL,DI_oyQI7Mrc,https://www.youtube.com/watch?v=DI_oyQI7Mrc,20160609
111,Dread,Marza,32,"12,0,10,10",4,SDROGO CORSE XL,DI_oyQI7Mrc,https://www.youtube.com/watch?v=DI_oyQI7Mrc,20160609
111,Dread,Blur,22,"7,0,15,0",4,SDROGO CORSE XL,DI_oyQI7Mrc,https://www.youtube.com/watch?v=DI_oyQI7Mrc,20160609
112,Dread,Delux,45,"15,12,8,10",4,SDROGO CORSE Sotto la mappa di GTA,exFh4bjbypU,https://www.youtube.com/watch?v=exFh4bjbypU,20160216
112,Dread,Johnny Creek,45,"12,8,10,15",4,SDROGO CORSE Sotto la mappa di GTA,exFh4bjbypU,https://www.youtube.com/watch?v=exFh4bjbypU,20160216
112,Dread,Rohn,43,"10,10,15,8",4,SDROGO CORSE Sotto la mappa di GTA,exFh4bjbypU,https://www.youtube.com/watch?v=exFh4bjbypU,20160216
112,Dread,Gabbo,34,"8,7,12,7",4,SDROGO CORSE Sotto la mappa di GTA,exFh4bjbypU,https://www.youtube.com/watch?v=exFh4bjbypU,20160216
112,Dread,Dread,34,"7,15,0,12",4,SDROGO CORSE Sotto la mappa di GTA,exFh4bjbypU,https://www.youtube.com/watch?v=exFh4bjbypU,20160216
113,Dread,Delux,15,15,1,Il Ritorno di GABBO sulle PANTO Sdrogo Corse 101,FK8iUQsstws,https://www.youtube.com/watch?v=FK8iUQsstws,20180802
113,Dread,Rohn,12,12,1,Il Ritorno di GABBO sulle PANTO Sdrogo Corse 101,FK8iUQsstws,https://www.youtube.com/watch?v=FK8iUQsstws,20180802
113,Dread,Gabbo,10,10,1,Il Ritorno di GABBO sulle PANTO Sdrogo Corse 101,FK8iUQsstws,https://www.youtube.com/watch?v=FK8iUQsstws,20180802
113,Dread,Dread,0,0,1,Il Ritorno di GABBO sulle PANTO Sdrogo Corse 101,FK8iUQsstws,https://www.youtube.com/watch?v=FK8iUQsstws,20180802
113,Dread,Frax,0,0,1,Il Ritorno di GABBO sulle PANTO Sdrogo Corse 101,FK8iUQsstws,https://www.youtube.com/watch?v=FK8iUQsstws,20180802
114,Dread,Frax,30,"15,15",2,WALLRIDE ESTREMI Sdrogo Corse,ftDUeJdF7a4,https://www.youtube.com/watch?v=ftDUeJdF7a4,20160420
114,Dread,Rohn,12,"12,0",2,WALLRIDE ESTREMI Sdrogo Corse,ftDUeJdF7a4,https://www.youtube.com/watch?v=ftDUeJdF7a4,20160420
114,Dread,Gabbo,12,"0,12",2,WALLRIDE ESTREMI Sdrogo Corse,ftDUeJdF7a4,https://www.youtube.com/watch?v=ftDUeJdF7a4,20160420
114,Dread,Dread,10,"10,0",2,WALLRIDE ESTREMI Sdrogo Corse,ftDUeJdF7a4,https://www.youtube.com/watch?v=ftDUeJdF7a4,20160420
114,Dread,Johnny Creek,10,"0,10",2,WALLRIDE ESTREMI Sdrogo Corse,ftDUeJdF7a4,https://www.youtube.com/watch?v=ftDUeJdF7a4,20160420
115,Dread,Rohn,42,"7,12,8,15",4,Sdrogo Corse FINO ALLA FINE,fVtbtoysFi0,https://www.youtube.com/watch?v=fVtbtoysFi0,20180201
115,Dread,Dread,41,"10,7,12,12",4,Sdrogo Corse FINO ALLA FINE,fVtbtoysFi0,https://www.youtube.com/watch?v=fVtbtoysFi0,20180201
115,Dread,Zano,37,"12,15,10,0",4,Sdrogo Corse FINO ALLA FINE,fVtbtoysFi0,https://www.youtube.com/watch?v=fVtbtoysFi0,20180201
115,Dread,Delux,32,"0,10,15,7",4,Sdrogo Corse FINO ALLA FINE,fVtbtoysFi0,https://www.youtube.com/watch?v=fVtbtoysFi0,20180201
115,Dread,Blur,31,"15,8,0,8",4,Sdrogo Corse FINO ALLA FINE,fVtbtoysFi0,https://www.youtube.com/watch?v=fVtbtoysFi0,20180201
115,Dread,Frenezy,18,"8,0,0,10",4,Sdrogo Corse FINO ALLA FINE,fVtbtoysFi0,https://www.youtube.com/watch?v=fVtbtoysFi0,20180201
116,Frax,Johnny Creek,52,"15,15,10,12",4,SDROGO CORSE SPECIALE COMPLEANNO 22,g985oF3Zwt4,https://www.youtube.com/watch?v=g985oF3Zwt4,20160430
116,Frax,Rohn,46,"12,12,12,10",4,SDROGO CORSE SPECIALE COMPLEANNO 22,g985oF3Zwt4,https://www.youtube.com/watch?v=g985oF3Zwt4,20160430
116,Frax,Gabbo,28,"10,10,8,0",4,SDROGO CORSE SPECIALE COMPLEANNO 22,g985oF3Zwt4,https://www.youtube.com/watch?v=g985oF3Zwt4,20160430
116,Frax,Frax,23,"0,8,0,15",4,SDROGO CORSE SPECIALE COMPLEANNO 22,g985oF3Zwt4,https://www.youtube.com/watch?v=g985oF3Zwt4,20160430
116,Frax,Dread,22,"0,7,15,0",4,SDROGO CORSE SPECIALE COMPLEANNO 22,g985oF3Zwt4,https://www.youtube.com/watch?v=g985oF3Zwt4,20160430
117,Dread,Delux,53,"15,8,15,0,15",5,SALTI ESTREMI wRohn Frax Delux,gTgu8j3l1RY,https://www.youtube.com/watch?v=gTgu8j3l1RY,20150404
117,Dread,Dread,49,"12,12,0,15,10",5,SALTI ESTREMI wRohn Frax Delux,gTgu8j3l1RY,https://www.youtube.com/watch?v=gTgu8j3l1RY,20150404
117,Dread,Rohn,39,"0,15,12,12,0",5,SALTI ESTREMI wRohn Frax Delux,gTgu8j3l1RY,https://www.youtube.com/watch?v=gTgu8j3l1RY,20150404
117,Dread,Frax,32,"10,10,0,0,12",5,SALTI ESTREMI wRohn Frax Delux,gTgu8j3l1RY,https://www.youtube.com/watch?v=gTgu8j3l1RY,20150404
118,Dread,Rohn,27,"15,12",2,SALTI MORTALI wGabbo Rohn Frax,HDYk3wjdbYU,https://www.youtube.com/watch?v=HDYk3wjdbYU,20150719
118,Dread,Dread,15,"0,15",2,SALTI MORTALI wGabbo Rohn Frax,HDYk3wjdbYU,https://www.youtube.com/watch?v=HDYk3wjdbYU,20150719
118,Dread,Gabbo,12,"12,0",2,SALTI MORTALI wGabbo Rohn Frax,HDYk3wjdbYU,https://www.youtube.com/watch?v=HDYk3wjdbYU,20150719
118,Dread,Frax,0,"0,0",2,SALTI MORTALI wGabbo Rohn Frax,HDYk3wjdbYU,https://www.youtube.com/watch?v=HDYk3wjdbYU,20150719
119,Dread,Rohn,50,"15,15,12,8",4,LE CORSE DIVERTENTI DI SEMPRE,hfoh6lrUQqA,https://www.youtube.com/watch?v=hfoh6lrUQqA,20150521
119,Dread,Gabbo,49,"12,10,15,12",4,LE CORSE DIVERTENTI DI SEMPRE,hfoh6lrUQqA,https://www.youtube.com/watch?v=hfoh6lrUQqA,20150521
119,Dread,Dread,25,"0,0,10,15",4,LE CORSE DIVERTENTI DI SEMPRE,hfoh6lrUQqA,https://www.youtube.com/watch?v=hfoh6lrUQqA,20150521
119,Dread,Frax,22,"0,12,0,10",4,LE CORSE DIVERTENTI DI SEMPRE,hfoh6lrUQqA,https://www.youtube.com/watch?v=hfoh6lrUQqA,20150521
120,Dread,Rohn,55,"15,15,15,10",4,Video in ritardo SDROGO CORSE,HISk3XwIQ0A,https://www.youtube.com/watch?v=HISk3XwIQ0A,20171003
120,Dread,Delux,51,"12,12,12,15",4,Video in ritardo SDROGO CORSE,HISk3XwIQ0A,https://www.youtube.com/watch?v=HISk3XwIQ0A,20171003
120,Dread,Marza,35,"10,10,8,7",4,Video in ritardo SDROGO CORSE,HISk3XwIQ0A,https://www.youtube.com/watch?v=HISk3XwIQ0A,20171003
120,Dread,Dread,27,"0,8,7,12",4,Video in ritardo SDROGO CORSE,HISk3XwIQ0A,https://www.youtube.com/watch?v=HISk3XwIQ0A,20171003
120,Dread,Zano,18,"0,0,10,8",4,Video in ritardo SDROGO CORSE,HISk3XwIQ0A,https://www.youtube.com/watch?v=HISk3XwIQ0A,20171003
120,Dread,Mollu,6,"0,0,6,0",4,Video in ritardo SDROGO CORSE,HISk3XwIQ0A,https://www.youtube.com/watch?v=HISk3XwIQ0A,20171003
121,Dread,Rohn,49,"12,15,10,12",4,Sdrogo Corse SALMO Edition,HKHsdSOAAR4,https://www.youtube.com/watch?v=HKHsdSOAAR4,20170608
121,Dread,Marza,45,"15,0,15,15",4,Sdrogo Corse SALMO Edition,HKHsdSOAAR4,https://www.youtube.com/watch?v=HKHsdSOAAR4,20170608
121,Dread,Dread,42,"10,12,12,8",4,Sdrogo Corse SALMO Edition,HKHsdSOAAR4,https://www.youtube.com/watch?v=HKHsdSOAAR4,20170608
121,Dread,Mollu,26,"0,8,8,10",4,Sdrogo Corse SALMO Edition,HKHsdSOAAR4,https://www.youtube.com/watch?v=HKHsdSOAAR4,20170608
121,Dread,Zano,24,"0,10,7,7",4,Sdrogo Corse SALMO Edition,HKHsdSOAAR4,https://www.youtube.com/watch?v=HKHsdSOAAR4,20170608
122,Dread,Rohn,60,"15,15,15,15",4,SDROGO CORSE che passeranno alla STORIA,hs4rf8DII84,https://www.youtube.com/watch?v=hs4rf8DII84,20171102
122,Dread,Zano,28,"0,10,10,8",4,SDROGO CORSE che passeranno alla STORIA,hs4rf8DII84,https://www.youtube.com/watch?v=hs4rf8DII84,20171102
122,Dread,Marza,28,"10,0,8,10",4,SDROGO CORSE che passeranno alla STORIA,hs4rf8DII84,https://www.youtube.com/watch?v=hs4rf8DII84,20171102
122,Dread,Delux,24,"0,12,12,0",4,SDROGO CORSE che passeranno alla STORIA,hs4rf8DII84,https://www.youtube.com/watch?v=hs4rf8DII84,20171102
122,Dread,Dread,24,"12,0,0,12",4,SDROGO CORSE che passeranno alla STORIA,hs4rf8DII84,https://www.youtube.com/watch?v=hs4rf8DII84,20171102
123,Dread,Dread,57,"15,15,15,12",4,IMPAZZIRE SULLE SMARTINE Sdrogo Corse,HYjdlYowY3o,https://www.youtube.com/watch?v=HYjdlYowY3o,20160227
123,Dread,Delux,44,"12,12,10,10",4,IMPAZZIRE SULLE SMARTINE Sdrogo Corse,HYjdlYowY3o,https://www.youtube.com/watch?v=HYjdlYowY3o,20160227
123,Dread,Johnny Creek,25,"10,0,0,15",4,IMPAZZIRE SULLE SMARTINE Sdrogo Corse,HYjdlYowY3o,https://www.youtube.com/watch?v=HYjdlYowY3o,20160227
123,Dread,Frax,20,"0,0,12,8",4,IMPAZZIRE SULLE SMARTINE Sdrogo Corse,HYjdlYowY3o,https://www.youtube.com/watch?v=HYjdlYowY3o,20160227
123,Dread,Gabbo,18,"0,10,0,8",4,IMPAZZIRE SULLE SMARTINE Sdrogo Corse,HYjdlYowY3o,https://www.youtube.com/watch?v=HYjdlYowY3o,20160227
124,Rohn,Gabbo,46,"12,12,12,10",4,MI HANNO TROLLATO nelle SDROGO CORSE GTA V,iaBNokC5ixk,https://www.youtube.com/watch?v=iaBNokC5ixk,20170105
124,Rohn,Delux,38,"15,0,8,15",4,MI HANNO TROLLATO nelle SDROGO CORSE GTA V,iaBNokC5ixk,https://www.youtube.com/watch?v=iaBNokC5ixk,20170105
124,Rohn,Dread,33,"10,15,0,8",4,MI HANNO TROLLATO nelle SDROGO CORSE GTA V,iaBNokC5ixk,https://www.youtube.com/watch?v=iaBNokC5ixk,20170105
124,Rohn,Marza,32,"0,10,10,12",4,MI HANNO TROLLATO nelle SDROGO CORSE GTA V,iaBNokC5ixk,https://www.youtube.com/watch?v=iaBNokC5ixk,20170105
124,Rohn,Rohn,22,"0,0,15,7",4,MI HANNO TROLLATO nelle SDROGO CORSE GTA V,iaBNokC5ixk,https://www.youtube.com/watch?v=iaBNokC5ixk,20170105
125,Dread,Blur,50,"15,15,12,8",4,Sdrogo Corse Il Miracolo di Blur,IVEArpbTIA0,https://www.youtube.com/watch?v=IVEArpbTIA0,20170216
125,Dread,Dread,44,"7,12,10,15",4,Sdrogo Corse Il Miracolo di Blur,IVEArpbTIA0,https://www.youtube.com/watch?v=IVEArpbTIA0,20170216
125,Dread,Rohn,39,"12,0,15,12",4,Sdrogo Corse Il Miracolo di Blur,IVEArpbTIA0,https://www.youtube.com/watch?v=IVEArpbTIA0,20170216
125,Dread,Gabbo,38,"10,10,8,10",4,Sdrogo Corse Il Miracolo di Blur,IVEArpbTIA0,https://www.youtube.com/watch?v=IVEArpbTIA0,20170216
125,Dread,Marza,8,"8,0,0,0",4,Sdrogo Corse Il Miracolo di Blur,IVEArpbTIA0,https://www.youtube.com/watch?v=IVEArpbTIA0,20170216
126,Gabbo,Gabbo,50,"15,10,10,15",4,Sdrogo Corse Rohnnino Incazzatino,J-8yF_UmDy0,https://www.youtube.com/watch?v=J-8yF_UmDy0,20170223
126,Gabbo,Rohn,45,"15,0,10,15",4,Sdrogo Corse Rohnnino Incazzatino,J-8yF_UmDy0,https://www.youtube.com/watch?v=J-8yF_UmDy0,20170223
126,Gabbo,Marza,27,"8,7,12,0",4,Sdrogo Corse Rohnnino Incazzatino,J-8yF_UmDy0,https://www.youtube.com/watch?v=J-8yF_UmDy0,20170223
126,Gabbo,Blur,24,"12,12,0,0",4,Sdrogo Corse Rohnnino Incazzatino,J-8yF_UmDy0,https://www.youtube.com/watch?v=J-8yF_UmDy0,20170223
126,Gabbo,Dread,27,"0,15,0,12",4,Sdrogo Corse Rohnnino Incazzatino,J-8yF_UmDy0,https://www.youtube.com/watch?v=J-8yF_UmDy0,20170223
127,Dread,Rohn,48,"15,10,15,8",4,Il mio regalo per VOI Sdrogo Corse NATALIZIE,jBT_gohVoqo,https://www.youtube.com/watch?v=jBT_gohVoqo,20171221
127,Dread,Dread,35,"8,12,0,15",4,Il mio regalo per VOI Sdrogo Corse NATALIZIE,jBT_gohVoqo,https://www.youtube.com/watch?v=jBT_gohVoqo,20171221
127,Dread,Gabbo,34,"7,15,0,12",4,Il mio regalo per VOI Sdrogo Corse NATALIZIE,jBT_gohVoqo,https://www.youtube.com/watch?v=jBT_gohVoqo,20171221
127,Dread,Zano,32,"10,0,12,10",4,Il mio regalo per VOI Sdrogo Corse NATALIZIE,jBT_gohVoqo,https://www.youtube.com/watch?v=jBT_gohVoqo,20171221
127,Dread,Delux,29,"12,0,10,7",4,Il mio regalo per VOI Sdrogo Corse NATALIZIE,jBT_gohVoqo,https://www.youtube.com/watch?v=jBT_gohVoqo,20171221
128,Dread,Rohn,68,"10,12,7,12",4,GTA V SDROGO CORSE wMelagoodo,jTk1So9XZxE,https://www.youtube.com/watch?v=jTk1So9XZxE,20150205
128,Dread,Delux,66,"12,15,12,15",4,GTA V SDROGO CORSE wMelagoodo,jTk1So9XZxE,https://www.youtube.com/watch?v=jTk1So9XZxE,20150205
128,Dread,Gabbo,64,"8,10,15,8",4,GTA V SDROGO CORSE wMelagoodo,jTk1So9XZxE,https://www.youtube.com/watch?v=jTk1So9XZxE,20150205
128,Dread,Dread,63,"15,8,10,10",4,GTA V SDROGO CORSE wMelagoodo,jTk1So9XZxE,https://www.youtube.com/watch?v=jTk1So9XZxE,20150205
128,Dread,Frax,22,"7,0,8,0",4,GTA V SDROGO CORSE wMelagoodo,jTk1So9XZxE,https://www.youtube.com/watch?v=jTk1So9XZxE,20150205
129,Delux,Blur,52,"10,15,12,15",4,Le SDROGO CORSE che non ti aspetti,jwdBlQwHlH4,https://www.youtube.com/watch?v=jwdBlQwHlH4,20171020
129,Delux,Marza,49,"12,12,15,10",4,Le SDROGO CORSE che non ti aspetti,jwdBlQwHlH4,https://www.youtube.com/watch?v=jwdBlQwHlH4,20171020
129,Delux,Rohn,37,"15,8,7,7",4,Le SDROGO CORSE che non ti aspetti,jwdBlQwHlH4,https://www.youtube.com/watch?v=jwdBlQwHlH4,20171020
129,Delux,Dread,37,"7,10,8,12",4,Le SDROGO CORSE che non ti aspetti,jwdBlQwHlH4,https://www.youtube.com/watch?v=jwdBlQwHlH4,20171020
129,Delux,Delux,33,"8,7,10,8",4,Le SDROGO CORSE che non ti aspetti,jwdBlQwHlH4,https://www.youtube.com/watch?v=jwdBlQwHlH4,20171020
130,Dread,Rohn,46,"15,8,8,15",4,Le SDROGO CORSE Hard Disk,jZ-GHD8wBf0,https://www.youtube.com/watch?v=jZ-GHD8wBf0,20170620
130,Dread,Gabbo,45,"10,15,10,10",4,Le SDROGO CORSE Hard Disk,jZ-GHD8wBf0,https://www.youtube.com/watch?v=jZ-GHD8wBf0,20170620
130,Dread,Dread,35,"8,12,15,0",4,Le SDROGO CORSE Hard Disk,jZ-GHD8wBf0,https://www.youtube.com/watch?v=jZ-GHD8wBf0,20170620
130,Dread,Marza,34,"0,10,12,12",4,Le SDROGO CORSE Hard Disk,jZ-GHD8wBf0,https://www.youtube.com/watch?v=jZ-GHD8wBf0,20170620
130,Dread,Mollu,19,"12,0,7,0",4,Le SDROGO CORSE Hard Disk,jZ-GHD8wBf0,https://www.youtube.com/watch?v=jZ-GHD8wBf0,20170620
131,Dread,Rohn,51,"15,12,12,12",4,LE CORSE MALEDETTE Sdrogo Corse,keAqIGmiWmA,https://www.youtube.com/watch?v=keAqIGmiWmA,20160704
131,Dread,Gabbo,40,"0,10,15,15",4,LE CORSE MALEDETTE Sdrogo Corse,keAqIGmiWmA,https://www.youtube.com/watch?v=keAqIGmiWmA,20160704
131,Dread,Mollu,37,"12,15,10,0",4,LE CORSE MALEDETTE Sdrogo Corse,keAqIGmiWmA,https://www.youtube.com/watch?v=keAqIGmiWmA,20160704
131,Dread,Dread,18,"10,0,8,0",4,LE CORSE MALEDETTE Sdrogo Corse,keAqIGmiWmA,https://www.youtube.com/watch?v=keAqIGmiWmA,20160704
132,Rohn,Rohn,52,"12,10,15,15",4,Il ritorno delle SDROGO CORSE,klnars3HOro,https://www.youtube.com/watch?v=klnars3HOro,20160907
132,Rohn,Frax,42,"8,12,12,10",4,Il ritorno delle SDROGO CORSE,klnars3HOro,https://www.youtube.com/watch?v=klnars3HOro,20160907
132,Rohn,Dread,40,"15,15,10,0",4,Il ritorno delle SDROGO CORSE,klnars3HOro,https://www.youtube.com/watch?v=klnars3HOro,20160907
