elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date,da_verificare
19,Around Dread,Delux,53,"1,1,2,4,2,1,1,3,3,4,1,2,5,4,3,4,7,5",18,"SDROGO GOLFATINA CON I RE DELLE PALLE (amano le mazze...) con Dread, Rohn, Gabbo, Delux",sXtQUINYS8Y,https://www.youtube.com/watch?v=sXtQUINYS8Y,20260410,
19,Around Dread,GaBBo,57,"1,1,1,2,3,1,4,6,3,3,3,1,5,7,6,2,4,4",18,"SDROGO GOLFATINA CON I RE DELLE PALLE (amano le mazze...) con Dread, Rohn, Gabbo, Delux",sXtQUINYS8Y,https://www.youtube.com/watch?v=sXtQUINYS8Y,20260410,
19,Around Dread,nonsonodread,59,"2,2,2,7,3,3,1,3,4,2,2,2,3,3,4,8,3,5",18,"SDROGO GOLFATINA CON I RE DELLE PALLE (amano le mazze...) con Dread, Rohn, Gabbo, Delux",sXtQUINYS8Y,https://www.youtube.com/watch?v=sXtQUINYS8Y,20260410,
19,Around Dread,Just Rohn,65,"1,1,3,5,3,2,3,3,3,3,2,4,9,5,3,7,5,3",18,"SDROGO GOLFATINA CON I RE DELLE PALLE (amano le mazze...) con Dread, Rohn, Gabbo, Delux",sXtQUINYS8Y,https://www.youtube.com/watch?v=sXtQUINYS8Y,20260410,
20,Just Rohn JR,PAR,58,"2,2,3,3,3,2,5,3,4,3,2,4,2,4,3,5,3,5",18,"GOLFATINA FURIOSA!...nella MAPPA PIU' BELLA MAI GIOCATA!? w/ROHN,DREAD,GABBO e DELUX ⛳",DtzjUGyzg0I,https://www.youtube.com/watch?v=DtzjUGyzg0I,20260417,
20,Just Rohn JR,nonsonodread,61,"1,1,3,3,2,2,3,5,8,5,1,5,1,4,3,4,4,6",18,"GOLFATINA FURIOSA!...nella MAPPA PIU' BELLA MAI GIOCATA!? w/ROHN,DREAD,GABBO e DELUX ⛳",DtzjUGyzg0I,https://www.youtube.com/watch?v=DtzjUGyzg0I,20260417,
20,Just Rohn JR,Just Rohn,72,"2,3,4,6,3,4,4,4,3,3,4,4,2,6,5,5,4,6",18,"GOLFATINA FURIOSA!...nella MAPPA PIU' BELLA MAI GIOCATA!? w/ROHN,DREAD,GABBO e DELUX ⛳",DtzjUGyzg0I,https://www.youtube.com/watch?v=DtzjUGyzg0I,20260417,
20,Just Rohn JR,Delux,77,"3,3,4,3,2,2,3,5,3,4,4,4,5,6,2,14,6,4",18,"GOLFATINA FURIOSA!...nella MAPPA PIU' BELLA MAI GIOCATA!? w/ROHN,DREAD,GABBO e DELUX ⛳",DtzjUGyzg0I,https://www.youtube.com/watch?v=DtzjUGyzg0I,20260417,
20,Just Rohn JR,GaBBo,82,"3,3,6,6,3,2,7,4,4,4,2,5,2,5,7,7,4,8",18,"GOLFATINA FURIOSA!...nella MAPPA PIU' BELLA MAI GIOCATA!? w/ROHN,DREAD,GABBO e DELUX ⛳",DtzjUGyzg0I,https://www.youtube.com/watch?v=DtzjUGyzg0I,20260417,
21,GaBBoDSQ,PAR,51,"1,2,2,2,2,3,2,3,3,3,3,3,3,3,3,4,4,5",18,4 STUDENTI DI OXFORD SI AFFRONTANO IN UNA GLORIOSA SUPER SDROGO GOLFATINA,7FTrpt99AsI,https://www.youtube.com/watch?v=7FTrpt99AsI,20260418,
21,GaBBoDSQ,nonsonodread,77,"1,1,3,3,9,5,3,4,3,2,8,4,3,1,5,3,5,14",18,4 STUDENTI DI OXFORD SI AFFRONTANO IN UNA GLORIOSA SUPER SDROGO GOLFATINA,7FTrpt99AsI,https://www.youtube.com/watch?v=7FTrpt99AsI,20260418,
21,GaBBoDSQ,Delux,78,"1,2,2,5,2,8,2,5,8,2,5,2,6,5,4,2,9,8",18,4 STUDENTI DI OXFORD SI AFFRONTANO IN UNA GLORIOSA SUPER SDROGO GOLFATINA,7FTrpt99AsI,https://www.youtube.com/watch?v=7FTrpt99AsI,20260418,
21,GaBBoDSQ,Just Rohn,101,"1,3,3,14,8,5,2,6,5,6,6,4,4,7,4,7,2,14",18,4 STUDENTI DI OXFORD SI AFFRONTANO IN UNA GLORIOSA SUPER SDROGO GOLFATINA,7FTrpt99AsI,https://www.youtube.com/watch?v=7FTrpt99AsI,20260418,
21,GaBBoDSQ,GaBBo,102,"2,4,2,6,5,4,3,4,4,10,8,4,5,6,6,7,14,8",18,4 STUDENTI DI OXFORD SI AFFRONTANO IN UNA GLORIOSA SUPER SDROGO GOLFATINA,7FTrpt99AsI,https://www.youtube.com/watch?v=7FTrpt99AsI,20260418,
22,Around Dread,PAR,39,"2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2",18,"GOLFATINA MALEDETTA (l'ultimo ci lascia per sempre) con Dread, Rohn, Gabbo, Delux",K6XbosbFIjg,https://www.youtube.com/watch?v=K6XbosbFIjg,20260422,
22,Around Dread,Just Rohn,45,"2,2,2,3,2,3,2,5,3,2,2,2,2,2,2,3,4,2",18,"GOLFATINA MALEDETTA (l'ultimo ci lascia per sempre) con Dread, Rohn, Gabbo, Delux",K6XbosbFIjg,https://www.youtube.com/watch?v=K6XbosbFIjg,20260422,
22,Around Dread,Delux,48,"3,2,3,5,2,2,2,3,3,2,1,1,2,2,6,2,5,2",18,"GOLFATINA MALEDETTA (l'ultimo ci lascia per sempre) con Dread, Rohn, Gabbo, Delux",K6XbosbFIjg,https://www.youtube.com/watch?v=K6XbosbFIjg,20260422,
22,Around Dread,GaBBo,52,"2,3,4,3,2,2,2,4,5,2,2,1,2,2,3,2,9,2",18,"GOLFATINA MALEDETTA (l'ultimo ci lascia per sempre) con Dread, Rohn, Gabbo, Delux",K6XbosbFIjg,https://www.youtube.com/watch?v=K6XbosbFIjg,20260422,
22,Around Dread,nonsonodread,52,"3,3,2,2,2,2,3,2,4,4,1,6,2,3,4,2,5,2",18,"GOLFATINA MALEDETTA (l'ultimo ci lascia per sempre) con Dread, Rohn, Gabbo, Delux",K6XbosbFIjg,https://www.youtube.com/watch?v=K6XbosbFIjg,20260422,
23,Delux,PAR,54,"3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3",18,"QUATTRO GOLFISTI PROFESSIONISTI GIOCANO AL VIDEOGIOCO DEL MINIGOLF con Delux, Dread, Gabbo & JTaz",24gIGkEHAfw,https://www.youtube.com/watch?v=24gIGkEHAfw,20260423,
23,Delux,Just Rohn,42,"2,2,1,2,2,4,1,2,2,3,2,3,3,4,4,1,2,2",18,"QUATTRO GOLFISTI PROFESSIONISTI GIOCANO AL VIDEOGIOCO DEL MINIGOLF con Delux, Dread, Gabbo & JTaz",24gIGkEHAfw,https://www.youtube.com/watch?v=24gIGkEHAfw,20260423,
23,Delux,nonsonodread,43,"4,3,1,3,2,6,2,2,2,3,1,2,4,2,1,1,2,2",18,"QUATTRO GOLFISTI PROFESSIONISTI GIOCANO AL VIDEOGIOCO DEL MINIGOLF con Delux, Dread, Gabbo & JTaz",24gIGkEHAfw,https://www.youtube.com/watch?v=24gIGkEHAfw,20260423,
